age,education,educationNum,married,race,sex,capitalGain,capitalLoss,hrPerWeek,income
75,bachelors,13,married,White,Male,0,0,6,<=50K
29,someCollege,10,married,White,Male,0,1672,40,<=50K
52,HSgrad,9,married,White,Male,0,0,70,<=50K
47,HSgrad,9,notMarried,White,Female,0,0,45,<=50K
28,assoc,11,married,White,Male,99999,0,50,>50K
24,someCollege,10,married,White,Female,0,0,40,<=50K
30,masters,14,married,Asian-Pac-Islander,Male,0,0,10,<=50K
30,someCollege,10,married,White,Male,15024,0,60,>50K
40,assoc,12,notMarried,White,Male,0,0,40,>50K
27,someCollege,10,notMarried,White,Female,0,0,30,<=50K
26,HSgrad,9,notMarried,White,Male,0,0,44,<=50K
32,HSgrad,9,notMarried,White,Male,0,0,37,<=50K
36,bachelors,13,notMarried,White,Female,0,0,40,<=50K
26,nonHSgrad,8,notMarried,Black,Male,0,0,40,<=50K
25,someCollege,10,notMarried,Black,Male,0,0,40,<=50K
39,someCollege,10,notMarried,White,Female,0,0,40,<=50K
27,assoc,11,married,White,Male,0,0,40,<=50K
24,HSgrad,9,married,White,Male,0,0,50,<=50K
38,bachelors,13,married,White,Male,7688,0,40,>50K
35,HSgrad,9,married,White,Male,0,0,55,<=50K
29,assoc,11,notMarried,White,Male,0,0,40,<=50K
49,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
36,nonHSgrad,5,married,White,Male,0,0,40,<=50K
47,doctorate,16,married,White,Male,0,0,50,<=50K
21,someCollege,10,notMarried,White,Male,0,0,40,<=50K
35,bachelors,13,notMarried,Asian-Pac-Islander,Female,0,0,40,>50K
38,nonHSgrad,2,married,White,Male,0,0,40,<=50K
66,someCollege,10,married,White,Male,0,0,40,<=50K
45,masters,14,married,White,Male,0,1902,50,>50K
19,someCollege,10,notMarried,White,Female,0,0,15,<=50K
18,HSgrad,9,notMarried,White,Male,0,0,22,<=50K
37,profSchool,15,married,White,Male,0,0,40,<=50K
49,bachelors,13,notMarried,White,Female,0,0,40,<=50K
33,assoc,11,married,White,Male,0,0,48,>50K
27,someCollege,10,married,White,Male,0,0,40,>50K
34,someCollege,10,notMarried,White,Female,0,0,35,<=50K
54,masters,14,married,Asian-Pac-Islander,Female,0,0,40,<=50K
24,someCollege,10,notMarried,White,Male,0,0,40,<=50K
44,profSchool,15,married,White,Male,0,0,60,>50K
48,bachelors,13,notMarried,White,Male,0,0,50,<=50K
23,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
29,HSgrad,9,notMarried,White,Male,0,0,38,<=50K
21,assoc,12,notMarried,White,Female,0,0,9,<=50K
18,nonHSgrad,8,notMarried,White,Female,0,0,32,<=50K
18,nonHSgrad,5,notMarried,Other,Female,0,0,32,<=50K
29,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
29,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
41,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
32,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
61,nonHSgrad,6,notMarried,Black,Female,0,0,24,<=50K
79,HSgrad,9,married,White,Male,0,0,6,<=50K
34,assoc,12,notMarried,White,Male,0,0,40,<=50K
46,bachelors,13,married,White,Male,0,0,40,>50K
50,assoc,11,married,White,Male,0,0,60,>50K
29,HSgrad,9,married,White,Male,0,0,40,<=50K
23,someCollege,10,notMarried,White,Female,3674,0,40,<=50K
64,someCollege,10,notMarried,White,Female,0,0,40,<=50K
70,masters,14,notMarried,White,Female,7896,0,50,>50K
28,assoc,12,notMarried,White,Female,0,1980,40,<=50K
51,assoc,11,married,White,Male,0,0,40,<=50K
20,someCollege,10,notMarried,White,Female,0,0,40,<=50K
34,bachelors,13,notMarried,White,Male,4865,0,55,<=50K
29,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
49,bachelors,13,married,Asian-Pac-Islander,Male,0,0,40,<=50K
77,someCollege,10,married,White,Male,0,0,40,<=50K
32,HSgrad,9,notMarried,White,Female,0,0,35,<=50K
27,bachelors,13,married,White,Female,0,0,40,>50K
22,someCollege,10,notMarried,White,Female,0,0,40,<=50K
35,HSgrad,9,married,White,Male,0,0,40,>50K
42,bachelors,13,married,White,Male,0,1902,40,>50K
35,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
62,HSgrad,9,married,White,Male,0,0,40,<=50K
33,HSgrad,9,married,White,Male,2635,0,16,<=50K
45,someCollege,10,notMarried,White,Female,0,0,55,<=50K
19,someCollege,10,married,White,Female,0,1602,40,<=50K
38,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
26,HSgrad,9,married,Black,Male,0,0,45,<=50K
29,bachelors,13,notMarried,White,Female,0,0,45,<=50K
33,bachelors,13,married,White,Male,0,0,40,>50K
35,HSgrad,9,notMarried,White,Male,0,0,80,<=50K
42,someCollege,10,married,White,Male,0,0,40,<=50K
20,assoc,11,notMarried,White,Female,0,0,20,<=50K
43,masters,14,married,White,Male,0,0,40,>50K
69,nonHSgrad,7,married,Black,Male,0,0,45,<=50K
39,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
37,HSgrad,9,married,White,Male,0,0,40,<=50K
28,someCollege,10,married,White,Male,0,0,40,<=50K
26,bachelors,13,notMarried,White,Male,0,0,40,<=50K
32,someCollege,10,notMarried,White,Male,0,0,30,<=50K
43,bachelors,13,notMarried,White,Male,0,0,40,>50K
49,HSgrad,9,married,White,Male,0,0,30,<=50K
28,nonHSgrad,4,notMarried,White,Male,0,0,60,<=50K
35,HSgrad,9,married,White,Male,2885,0,40,<=50K
19,someCollege,10,notMarried,White,Female,594,0,10,<=50K
35,HSgrad,9,married,White,Male,0,0,40,>50K
57,HSgrad,9,married,White,Female,0,0,40,<=50K
45,nonHSgrad,5,married,White,Male,0,0,40,<=50K
23,HSgrad,9,notMarried,White,Male,0,1590,48,<=50K
45,HSgrad,9,married,White,Male,0,0,40,<=50K
42,HSgrad,9,married,White,Female,0,0,40,<=50K
35,bachelors,13,married,Asian-Pac-Islander,Male,0,0,40,<=50K
45,bachelors,13,married,White,Male,0,0,50,>50K
28,bachelors,13,notMarried,White,Male,0,0,40,<=50K
64,assoc,11,married,White,Male,0,0,10,<=50K
44,profSchool,15,notMarried,White,Female,0,0,40,<=50K
59,HSgrad,9,married,White,Male,0,0,40,>50K
41,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
21,someCollege,10,notMarried,Black,Male,0,0,25,<=50K
29,assoc,11,notMarried,White,Female,2174,0,40,<=50K
51,HSgrad,9,notMarried,White,Male,8614,0,40,>50K
22,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
49,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
53,assoc,12,married,White,Male,0,0,80,>50K
38,someCollege,10,notMarried,White,Female,5721,0,44,<=50K
23,someCollege,10,notMarried,White,Male,0,0,40,<=50K
20,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
40,bachelors,13,notMarried,White,Female,0,0,40,<=50K
25,bachelors,13,notMarried,White,Female,0,0,40,<=50K
27,someCollege,10,notMarried,White,Female,0,0,40,<=50K
20,HSgrad,9,notMarried,White,Male,0,0,30,<=50K
37,HSgrad,9,married,White,Female,0,0,20,<=50K
40,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
28,bachelors,13,married,White,Male,3103,0,40,>50K
38,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
42,bachelors,13,notMarried,White,Female,0,0,40,<=50K
32,assoc,12,notMarried,White,Male,2174,0,40,<=50K
20,HSgrad,9,married,White,Male,0,0,45,<=50K
62,bachelors,13,married,White,Male,0,0,38,<=50K
31,someCollege,10,notMarried,White,Male,0,0,40,<=50K
31,HSgrad,9,married,White,Male,0,0,60,<=50K
24,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
62,nonHSgrad,4,notMarried,Black,Female,0,0,35,<=50K
43,someCollege,10,married,White,Male,0,0,40,>50K
21,someCollege,10,notMarried,White,Male,0,0,50,<=50K
30,HSgrad,9,notMarried,White,Male,4650,0,40,<=50K
22,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
18,nonHSgrad,6,notMarried,White,Male,0,0,40,<=50K
59,masters,14,notMarried,White,Female,0,0,40,<=50K
24,nonHSgrad,4,married,White,Male,0,1902,40,>50K
49,HSgrad,9,married,White,Male,0,0,40,<=50K
19,nonHSgrad,7,notMarried,White,Male,0,0,30,<=50K
48,HSgrad,9,married,White,Male,4386,0,40,>50K
32,profSchool,15,married,White,Male,15024,0,60,>50K
33,nonHSgrad,6,notMarried,White,Female,0,0,45,<=50K
23,bachelors,13,notMarried,Black,Male,0,0,15,<=50K
33,profSchool,15,notMarried,White,Female,0,0,65,>50K
50,someCollege,10,married,White,Male,0,0,40,>50K
30,bachelors,13,married,White,Male,0,0,43,<=50K
32,assoc,12,married,White,Male,0,2002,42,<=50K
39,someCollege,10,married,White,Male,2829,0,65,<=50K
21,someCollege,10,notMarried,White,Female,0,0,20,<=50K
23,bachelors,13,notMarried,White,Female,0,0,21,<=50K
32,bachelors,13,notMarried,White,Female,0,0,40,<=50K
57,HSgrad,9,married,White,Male,0,0,40,<=50K
22,someCollege,10,notMarried,White,Male,0,0,10,<=50K
70,HSgrad,9,notMarried,White,Female,0,0,5,<=50K
34,someCollege,10,married,White,Male,0,0,84,>50K
53,masters,14,notMarried,White,Female,0,0,40,<=50K
21,someCollege,10,notMarried,White,Male,0,0,45,<=50K
37,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
60,HSgrad,9,married,White,Male,0,1485,50,>50K
23,nonHSgrad,7,notMarried,Asian-Pac-Islander,Male,14344,0,40,>50K
32,nonHSgrad,6,married,White,Male,0,0,80,>50K
57,HSgrad,9,married,White,Male,0,0,40,<=50K
65,HSgrad,9,married,White,Male,0,0,40,<=50K
25,someCollege,10,notMarried,White,Male,0,0,30,<=50K
30,HSgrad,9,married,White,Male,0,0,46,<=50K
31,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
19,someCollege,10,notMarried,White,Male,0,0,35,<=50K
23,bachelors,13,married,White,Male,0,0,38,<=50K
44,HSgrad,9,married,White,Male,0,0,40,<=50K
43,someCollege,10,married,White,Male,0,0,45,>50K
42,someCollege,10,notMarried,Black,Female,0,0,40,<=50K
34,nonHSgrad,7,married,White,Male,0,0,40,<=50K
32,HSgrad,9,married,White,Male,0,0,40,>50K
25,assoc,11,notMarried,Black,Female,0,0,40,<=50K
21,someCollege,10,notMarried,White,Female,0,0,40,<=50K
31,HSgrad,9,married,Black,Female,0,0,60,<=50K
36,assoc,11,notMarried,White,Female,0,0,40,<=50K
49,someCollege,10,married,White,Male,0,0,65,<=50K
44,bachelors,13,notMarried,White,Female,0,0,32,<=50K
42,assoc,11,married,White,Male,0,0,40,>50K
30,HSgrad,9,notMarried,White,Male,0,0,99,<=50K
33,nonHSgrad,6,married,White,Male,0,0,40,<=50K
36,bachelors,13,notMarried,Black,Male,0,0,45,>50K
17,nonHSgrad,6,notMarried,White,Male,0,0,30,<=50K
20,someCollege,10,notMarried,White,Male,0,0,25,<=50K
32,HSgrad,9,notMarried,White,Male,0,0,50,<=50K
33,HSgrad,9,married,White,Male,0,0,40,<=50K
37,someCollege,10,notMarried,White,Female,0,0,60,<=50K
60,nonHSgrad,6,notMarried,White,Male,0,0,48,<=50K
35,someCollege,10,notMarried,White,Female,0,0,15,<=50K
43,bachelors,13,notMarried,White,Female,0,0,40,<=50K
46,someCollege,10,married,White,Male,0,0,40,>50K
29,HSgrad,9,married,White,Male,5178,0,40,>50K
36,bachelors,13,married,White,Male,0,0,42,>50K
27,HSgrad,9,married,White,Male,0,0,40,>50K
50,someCollege,10,married,White,Male,0,0,84,>50K
22,someCollege,10,married,Amer-Indian-Eskimo,Female,0,0,44,<=50K
33,masters,14,notMarried,White,Male,0,0,60,<=50K
61,nonHSgrad,6,notMarried,White,Female,0,0,40,<=50K
28,assoc,11,married,White,Female,0,0,40,<=50K
41,assoc,11,married,White,Male,0,0,70,>50K
22,someCollege,10,notMarried,White,Male,0,0,40,<=50K
27,bachelors,13,notMarried,White,Female,0,0,40,<=50K
25,HSgrad,9,married,White,Male,0,0,40,<=50K
32,HSgrad,9,notMarried,Black,Female,0,1602,20,<=50K
28,masters,14,notMarried,White,Male,0,0,50,<=50K
25,bachelors,13,notMarried,White,Male,0,1590,35,<=50K
28,someCollege,10,married,White,Male,0,0,40,<=50K
37,bachelors,13,married,White,Female,0,0,30,>50K
58,HSgrad,9,notMarried,White,Female,0,0,37,<=50K
39,HSgrad,9,married,White,Male,0,0,40,<=50K
33,someCollege,10,notMarried,White,Female,0,0,40,<=50K
59,nonHSgrad,6,married,White,Male,0,0,40,>50K
58,bachelors,13,notMarried,White,Female,0,0,20,<=50K
38,assoc,11,married,Asian-Pac-Islander,Male,0,0,36,>50K
34,someCollege,10,married,White,Male,0,0,40,<=50K
31,someCollege,10,notMarried,Black,Male,0,0,40,<=50K
48,HSgrad,9,married,White,Male,0,0,40,>50K
65,HSgrad,9,married,White,Male,0,0,40,<=50K
45,HSgrad,9,notMarried,White,Male,0,0,50,<=50K
80,profSchool,15,married,White,Male,10605,0,10,>50K
23,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
33,masters,14,married,White,Male,0,0,37,>50K
38,someCollege,10,notMarried,White,Male,0,0,40,<=50K
44,masters,14,married,White,Male,0,0,40,>50K
48,masters,14,notMarried,Black,Female,9562,0,40,>50K
40,HSgrad,9,married,White,Male,0,0,40,<=50K
19,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
45,bachelors,13,notMarried,White,Female,0,0,40,<=50K
34,someCollege,10,notMarried,White,Female,0,0,40,<=50K
70,someCollege,10,notMarried,White,Male,0,0,80,<=50K
32,masters,14,notMarried,White,Male,0,0,60,<=50K
33,assoc,11,notMarried,White,Female,0,0,40,<=50K
24,bachelors,13,notMarried,White,Female,0,0,40,<=50K
30,bachelors,13,notMarried,White,Female,0,0,15,<=50K
22,someCollege,10,notMarried,Black,Male,0,0,25,<=50K
52,profSchool,15,married,Other,Male,99999,0,65,>50K
67,nonHSgrad,6,married,White,Male,2414,0,80,<=50K
40,HSgrad,9,married,White,Male,0,1672,45,<=50K
55,assoc,11,married,White,Female,0,0,20,<=50K
29,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
62,HSgrad,9,married,White,Male,0,0,16,<=50K
22,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
64,nonHSgrad,5,married,White,Male,0,0,40,<=50K
29,bachelors,13,notMarried,White,Male,0,0,50,<=50K
28,someCollege,10,married,White,Male,0,0,40,<=50K
25,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
47,doctorate,16,married,White,Male,15024,0,50,>50K
26,bachelors,13,married,White,Male,0,0,40,>50K
18,nonHSgrad,8,notMarried,White,Male,0,0,27,<=50K
52,nonHSgrad,6,married,White,Male,4064,0,45,<=50K
48,bachelors,13,married,White,Female,0,0,50,>50K
36,HSgrad,9,married,Black,Male,0,0,40,<=50K
23,assoc,11,notMarried,White,Female,0,0,30,<=50K
41,HSgrad,9,married,White,Male,0,0,40,<=50K
56,HSgrad,9,married,White,Male,0,0,38,>50K
53,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
26,someCollege,10,notMarried,White,Female,0,0,40,<=50K
22,someCollege,10,notMarried,White,Male,3325,0,40,<=50K
25,masters,14,notMarried,White,Female,2597,0,31,<=50K
31,someCollege,10,married,Other,Male,0,0,40,<=50K
36,assoc,12,married,White,Male,2829,0,40,<=50K
46,someCollege,10,married,White,Male,0,0,40,<=50K
46,assoc,12,notMarried,White,Male,0,2258,38,>50K
32,someCollege,10,married,White,Female,0,0,36,<=50K
43,HSgrad,9,notMarried,White,Male,0,0,60,<=50K
30,bachelors,13,married,White,Male,99999,0,50,>50K
41,bachelors,13,married,White,Male,7688,0,45,>50K
50,masters,14,married,White,Male,99999,0,60,>50K
37,masters,14,married,White,Male,0,0,38,<=50K
22,HSgrad,9,notMarried,White,Male,0,0,50,<=50K
51,HSgrad,9,married,White,Male,0,0,80,<=50K
47,someCollege,10,married,Black,Female,0,0,40,>50K
40,HSgrad,9,married,White,Male,0,0,40,<=50K
46,someCollege,10,married,White,Male,0,0,40,<=50K
23,someCollege,10,notMarried,White,Female,0,0,20,<=50K
30,someCollege,10,notMarried,White,Female,0,0,40,<=50K
27,HSgrad,9,married,White,Male,0,0,65,>50K
31,someCollege,10,notMarried,White,Female,0,0,35,<=50K
31,nonHSgrad,2,married,White,Male,0,0,40,<=50K
30,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
50,bachelors,13,notMarried,White,Male,0,0,40,>50K
27,bachelors,13,notMarried,White,Female,0,0,50,<=50K
22,someCollege,10,notMarried,White,Female,0,0,16,<=50K
29,HSgrad,9,married,White,Male,0,0,50,>50K
28,HSgrad,9,notMarried,White,Male,0,0,60,<=50K
54,bachelors,13,notMarried,Black,Female,0,0,45,>50K
47,assoc,11,married,White,Male,0,0,48,>50K
34,HSgrad,9,married,White,Female,0,0,40,<=50K
26,someCollege,10,notMarried,White,Male,0,0,40,<=50K
53,nonHSgrad,4,married,White,Male,0,0,35,<=50K
23,someCollege,10,notMarried,White,Male,0,0,60,<=50K
42,masters,14,notMarried,White,Male,0,0,40,<=50K
36,HSgrad,9,married,White,Male,0,0,50,<=50K
52,bachelors,13,married,White,Male,0,0,45,>50K
22,someCollege,10,notMarried,White,Female,0,0,40,<=50K
27,masters,14,notMarried,White,Female,0,0,40,<=50K
42,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
39,HSgrad,9,notMarried,Black,Female,5455,0,40,<=50K
49,HSgrad,9,married,White,Male,0,0,40,>50K
36,HSgrad,9,married,White,Male,7688,0,40,>50K
20,nonHSgrad,1,notMarried,White,Male,0,0,32,<=50K
55,HSgrad,9,married,White,Male,0,0,60,<=50K
47,nonHSgrad,5,married,White,Male,0,0,40,<=50K
33,masters,14,married,White,Male,0,0,33,>50K
36,someCollege,10,married,White,Male,0,0,40,<=50K
39,doctorate,16,notMarried,White,Female,0,0,80,<=50K
55,bachelors,13,married,White,Male,15024,0,48,>50K
21,assoc,12,notMarried,White,Male,0,0,15,<=50K
48,assoc,12,married,White,Male,0,0,45,<=50K
30,assoc,11,notMarried,White,Male,0,0,45,<=50K
24,HSgrad,9,married,White,Male,0,0,50,<=50K
57,HSgrad,9,notMarried,White,Female,0,0,38,<=50K
20,someCollege,10,notMarried,White,Male,0,0,60,<=50K
18,someCollege,10,notMarried,White,Female,0,1602,20,<=50K
56,HSgrad,9,notMarried,White,Female,4101,0,40,<=50K
36,HSgrad,9,married,White,Female,0,0,40,>50K
44,nonHSgrad,6,married,White,Male,0,0,40,>50K
57,HSgrad,9,married,White,Male,15024,0,40,>50K
57,HSgrad,9,married,Black,Male,0,0,52,<=50K
33,HSgrad,9,married,White,Male,0,0,40,<=50K
61,nonHSgrad,4,married,White,Male,0,0,40,>50K
39,bachelors,13,married,White,Male,15024,0,99,>50K
28,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
31,someCollege,10,notMarried,White,Male,0,1721,16,<=50K
60,assoc,12,notMarried,White,Female,0,0,40,<=50K
36,assoc,11,notMarried,White,Male,0,0,40,>50K
58,HSgrad,9,notMarried,White,Female,0,0,35,>50K
50,someCollege,10,notMarried,White,Male,0,0,38,<=50K
23,bachelors,13,notMarried,White,Female,0,0,12,<=50K
30,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
20,nonHSgrad,7,notMarried,White,Male,0,0,40,<=50K
90,profSchool,15,married,White,Male,20051,0,72,>50K
49,bachelors,13,notMarried,White,Female,0,0,50,<=50K
47,bachelors,13,married,White,Male,3137,0,40,<=50K
34,doctorate,16,notMarried,White,Male,0,0,40,>50K
37,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
25,nonHSgrad,6,married,Black,Female,0,0,50,<=50K
37,assoc,12,notMarried,White,Female,0,0,40,<=50K
47,HSgrad,9,married,White,Male,0,0,40,<=50K
34,HSgrad,9,married,White,Male,0,0,60,>50K
34,someCollege,10,notMarried,White,Male,0,0,40,<=50K
35,HSgrad,9,married,White,Male,7688,0,50,>50K
39,someCollege,10,notMarried,White,Male,0,0,40,<=50K
32,nonHSgrad,4,married,White,Male,0,0,19,<=50K
24,HSgrad,9,married,White,Female,0,0,30,<=50K
28,profSchool,15,notMarried,White,Male,0,0,60,<=50K
41,nonHSgrad,4,married,White,Male,0,2179,40,<=50K
69,HSgrad,9,notMarried,White,Female,0,0,9,<=50K
32,HSgrad,9,married,White,Male,0,0,90,<=50K
58,HSgrad,9,notMarried,White,Female,0,0,40,>50K
47,HSgrad,9,married,White,Male,0,0,75,>50K
41,bachelors,13,married,White,Male,4386,0,50,>50K
35,HSgrad,9,married,White,Male,0,0,50,>50K
24,someCollege,10,notMarried,White,Male,0,0,20,<=50K
46,HSgrad,9,married,Black,Male,0,0,60,>50K
69,bachelors,13,married,White,Male,6418,0,45,>50K
22,bachelors,13,notMarried,White,Female,0,0,40,<=50K
36,masters,14,notMarried,White,Female,0,0,40,<=50K
31,bachelors,13,married,White,Male,0,0,40,>50K
23,bachelors,13,notMarried,Amer-Indian-Eskimo,Male,0,0,30,<=50K
35,someCollege,10,notMarried,Black,Female,0,0,40,<=50K
37,bachelors,13,married,White,Male,5178,0,40,>50K
35,bachelors,13,notMarried,White,Female,0,0,40,<=50K
18,nonHSgrad,7,notMarried,White,Male,0,0,16,<=50K
43,nonHSgrad,5,notMarried,White,Female,0,0,40,<=50K
53,HSgrad,9,married,White,Male,0,0,40,<=50K
54,someCollege,10,married,White,Male,0,0,52,<=50K
29,HSgrad,9,married,White,Female,0,0,40,<=50K
46,assoc,12,notMarried,White,Female,0,0,47,<=50K
24,someCollege,10,notMarried,Asian-Pac-Islander,Male,0,0,30,<=50K
30,someCollege,10,notMarried,Asian-Pac-Islander,Female,0,0,40,<=50K
23,someCollege,10,notMarried,White,Female,0,0,6,<=50K
27,bachelors,13,married,Other,Female,0,0,6,<=50K
36,HSgrad,9,married,White,Male,0,0,40,<=50K
38,bachelors,13,married,White,Male,0,0,35,<=50K
33,masters,14,married,White,Male,0,0,15,<=50K
66,someCollege,10,married,White,Male,0,0,40,<=50K
45,HSgrad,9,married,White,Male,0,0,40,<=50K
68,HSgrad,9,notMarried,White,Female,0,0,12,<=50K
37,HSgrad,9,married,White,Male,15024,0,60,>50K
17,nonHSgrad,6,notMarried,White,Female,0,0,10,<=50K
31,HSgrad,9,married,Amer-Indian-Eskimo,Male,0,0,40,>50K
46,bachelors,13,notMarried,White,Male,0,0,55,>50K
40,bachelors,13,married,White,Male,0,0,40,<=50K
34,someCollege,10,married,White,Male,0,0,40,<=50K
56,nonHSgrad,6,notMarried,White,Male,0,0,45,<=50K
42,someCollege,10,notMarried,Black,Female,0,0,41,<=50K
46,masters,14,married,White,Male,0,0,55,>50K
30,HSgrad,9,notMarried,White,Male,0,0,50,<=50K
33,bachelors,13,married,White,Male,0,0,40,>50K
47,HSgrad,9,married,White,Female,0,0,40,<=50K
57,assoc,12,married,Amer-Indian-Eskimo,Male,0,0,40,<=50K
34,nonHSgrad,7,notMarried,White,Male,0,0,40,<=50K
40,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
33,HSgrad,9,married,White,Male,0,0,40,>50K
22,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
29,nonHSgrad,8,notMarried,Black,Female,0,0,35,<=50K
53,HSgrad,9,married,White,Female,7688,0,35,>50K
36,HSgrad,9,notMarried,Asian-Pac-Islander,Female,0,0,40,<=50K
45,HSgrad,9,notMarried,Asian-Pac-Islander,Male,10520,0,40,>50K
36,someCollege,10,notMarried,White,Female,0,0,40,<=50K
18,HSgrad,9,notMarried,White,Male,0,0,11,<=50K
27,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
30,HSgrad,9,married,White,Male,0,0,40,<=50K
34,bachelors,13,married,White,Male,0,0,40,>50K
36,bachelors,13,married,White,Male,0,0,40,>50K
36,nonHSgrad,4,notMarried,White,Male,0,0,75,<=50K
48,masters,14,married,White,Male,0,0,40,<=50K
41,profSchool,15,married,White,Male,0,1977,60,>50K
21,nonHSgrad,3,notMarried,White,Female,0,0,40,<=50K
47,masters,14,married,White,Male,0,0,38,>50K
41,nonHSgrad,2,married,White,Male,0,0,40,<=50K
61,nonHSgrad,2,married,White,Male,0,0,20,<=50K
64,nonHSgrad,4,married,White,Male,0,0,40,<=50K
35,someCollege,10,notMarried,Black,Male,0,0,40,<=50K
44,HSgrad,9,notMarried,White,Male,0,0,50,<=50K
20,someCollege,10,notMarried,White,Female,0,0,20,<=50K
23,someCollege,10,notMarried,White,Female,0,0,70,<=50K
52,nonHSgrad,6,married,White,Female,0,0,35,<=50K
43,masters,14,notMarried,White,Female,0,0,25,<=50K
32,bachelors,13,married,Asian-Pac-Islander,Male,0,0,40,<=50K
63,bachelors,13,married,Asian-Pac-Islander,Male,0,0,40,<=50K
29,someCollege,10,notMarried,White,Female,0,0,41,>50K
42,someCollege,10,married,Asian-Pac-Islander,Male,0,0,60,<=50K
65,nonHSgrad,6,notMarried,White,Female,0,0,28,<=50K
24,HSgrad,9,married,White,Male,0,0,40,<=50K
42,someCollege,10,notMarried,White,Female,0,0,40,<=50K
35,HSgrad,9,married,Black,Male,0,0,40,<=50K
40,bachelors,13,married,White,Male,0,0,40,>50K
38,someCollege,10,notMarried,White,Female,0,0,40,<=50K
26,HSgrad,9,notMarried,White,Female,0,0,50,<=50K
46,HSgrad,9,married,White,Male,0,1672,50,<=50K
39,someCollege,10,notMarried,White,Female,0,0,20,<=50K
29,bachelors,13,married,White,Male,0,0,50,<=50K
42,doctorate,16,notMarried,White,Male,0,0,36,>50K
