age,fnlwgt,education,educationNum,married,race,sex,capitalGain,capitalLoss,hrPerWeek,income
33,125856,2,9,2,5,2,0,0,40,1
37,100508,2,9,2,5,2,0,0,40,2
21,148294,2,9,1,5,2,0,0,20,1
42,39324,2,9,2,5,2,0,0,40,1
48,147397,2,9,2,5,2,0,0,36,1
46,24728,2,9,1,5,1,0,0,48,1
36,177616,1,3,1,5,1,0,0,40,1
54,163826,2,9,1,5,2,0,0,40,1
25,199947,2,9,2,5,1,0,0,40,1
26,386949,2,9,1,5,1,0,0,25,1
36,116133,2,9,2,5,2,0,0,57,1
56,196307,5,13,1,5,2,0,0,20,1
37,177181,2,9,2,5,2,0,0,40,1
26,324854,5,13,1,5,1,0,0,40,2
23,188505,5,13,1,5,1,0,0,25,1
23,502316,5,13,1,5,1,0,0,40,1
41,26892,5,13,1,5,2,0,0,40,1
55,102058,5,13,2,5,2,0,0,50,2
39,167728,5,13,2,5,2,0,0,40,2
67,233681,4,12,2,5,2,0,0,35,1
60,26756,2,9,1,5,1,0,0,50,1
54,101890,2,9,1,5,1,0,0,40,1
38,192337,6,14,2,5,2,0,0,40,2
47,340982,3,10,2,2,2,3103,0,40,2
49,102308,5,13,2,5,2,0,0,42,2
19,84747,2,9,1,5,1,0,0,24,1
20,197752,3,10,1,5,2,0,0,40,1
66,185336,2,9,1,5,1,0,0,35,1
22,289984,3,10,1,3,1,0,0,25,1
51,125417,6,14,2,5,2,0,0,42,2
19,278480,3,10,1,5,2,0,0,40,1
36,146412,3,10,1,5,1,0,0,40,1
33,193042,2,9,2,5,2,0,0,60,2
41,53956,5,13,1,5,2,0,1980,56,1
90,175491,2,9,2,5,2,9386,0,50,2
78,33186,1,4,2,5,2,0,0,60,1
36,144154,2,9,1,5,1,0,0,40,1
30,194901,7,15,1,5,2,0,0,55,1
35,335777,3,10,1,5,2,0,0,40,1
46,139268,6,14,2,5,2,0,0,45,2
38,33887,2,9,1,5,2,0,0,40,1
24,283613,5,13,2,5,2,0,0,40,1
40,141245,5,13,2,5,1,0,0,40,1
49,298130,1,4,2,5,2,0,0,40,1
19,186096,2,9,1,3,2,0,0,30,1
77,187656,3,10,1,5,1,0,0,20,1
46,102308,2,9,2,5,2,0,0,56,2
41,124639,3,10,1,3,2,0,0,40,1
28,388112,1,2,1,5,2,0,0,77,1
21,109952,2,9,2,5,2,0,0,40,1
24,164529,1,8,1,3,2,0,0,40,1
36,247750,2,9,2,3,2,0,0,45,1
23,103588,3,10,1,5,2,0,0,25,1
38,248919,2,9,2,5,2,0,2051,40,1
29,178551,2,9,2,5,2,0,0,40,1
38,136137,3,10,2,5,2,0,0,50,2
47,55377,5,13,1,3,2,0,0,40,2
39,177728,6,14,1,5,1,0,0,40,1
40,243580,5,13,2,5,2,0,0,48,1
21,188535,3,10,1,5,2,0,0,40,1
32,63910,2,9,1,2,1,0,0,40,1
23,219535,2,9,1,5,2,0,0,40,1
44,180609,2,9,2,5,2,0,0,40,1
37,59313,3,10,1,3,2,0,0,40,1
70,170428,5,13,1,5,1,0,0,20,1
51,102615,6,14,2,5,2,0,1977,40,2
66,193132,1,5,1,3,1,0,0,30,1
57,124137,3,10,2,5,2,0,0,40,1
36,136629,3,10,2,5,2,0,0,40,2
48,148995,5,13,1,5,2,0,0,60,2
24,203076,2,9,2,5,2,0,0,40,1
51,63424,6,14,2,5,1,0,0,40,2
43,241895,5,13,2,5,2,0,0,50,2
27,266973,2,9,2,5,2,0,0,60,1
32,188048,5,13,1,5,1,0,0,40,1
20,366929,3,10,1,5,1,0,0,35,1
33,214129,3,10,1,5,1,0,0,40,1
19,250818,3,10,1,5,2,0,0,40,1
32,240979,3,10,2,5,2,0,0,60,2
35,98283,7,15,1,2,2,0,0,40,2
26,104746,2,9,2,5,2,5013,0,60,1
39,103710,2,9,1,5,1,0,0,60,1
24,159580,5,13,1,3,1,0,0,75,1
45,117409,3,10,2,5,2,0,0,40,2
20,140001,3,10,1,5,2,0,0,40,1
49,31650,5,13,2,5,1,0,0,45,1
35,80771,6,14,1,5,1,0,0,40,1
30,66278,2,9,1,5,1,0,0,40,1
23,107801,3,10,1,5,1,0,1617,25,1
33,206609,5,13,2,5,2,0,0,45,1
35,282461,2,9,2,5,2,0,0,50,1
31,188246,6,14,2,5,2,0,0,50,1
20,279763,1,7,1,3,2,0,0,25,1
44,467799,2,9,2,5,2,0,0,40,1
33,137674,2,9,2,3,2,0,0,40,1
50,158284,3,10,2,5,2,0,0,40,1
25,204219,2,9,1,5,1,0,0,40,1
28,210498,2,9,2,5,2,0,0,40,1
60,63526,5,13,2,3,2,0,0,40,2
38,216924,4,11,2,5,2,0,0,40,1
38,372559,3,10,2,3,2,0,0,40,1
57,199114,5,13,1,5,2,0,2258,40,1
50,168539,2,9,2,5,2,0,0,40,2
39,189911,1,7,1,5,1,0,0,40,1
69,61958,2,9,2,5,2,1424,0,6,1
51,68898,4,11,1,5,2,0,2444,39,2
42,204450,2,9,2,3,2,0,0,40,1
53,311350,5,13,2,5,2,0,0,50,2
37,113750,5,13,2,5,2,0,0,40,1
37,359591,1,6,2,5,2,0,0,40,1
38,132879,2,9,2,5,2,7298,0,50,2
20,301199,3,10,1,5,1,0,0,24,1
38,267540,3,10,1,3,1,0,0,38,1
52,185407,4,11,2,5,2,0,0,48,2
48,191277,4,11,2,5,2,0,0,50,2
30,78980,4,11,2,5,2,0,0,40,2
37,241463,2,9,2,5,2,0,1848,65,2
47,216999,2,9,2,5,2,0,0,45,1
33,120508,5,13,1,5,1,0,0,60,1
33,122612,2,9,2,2,1,0,0,35,1
20,94057,3,10,1,5,2,0,0,15,1
41,197558,5,13,1,5,2,0,0,40,1
32,351869,3,10,2,5,2,0,1485,45,2
54,121761,2,9,2,2,2,0,0,50,1
36,184556,5,13,2,5,1,0,0,40,1
46,268281,5,13,1,5,1,0,0,40,1
45,235646,5,13,2,5,2,0,0,40,2
18,186909,3,10,1,5,1,0,0,16,1
62,35783,3,10,2,5,2,0,0,60,1
33,188861,2,9,2,5,2,0,0,40,1
42,363591,2,9,1,5,2,0,0,40,1
18,469921,3,10,1,5,1,0,0,40,1
32,51150,4,11,1,5,1,0,0,40,1
43,174325,1,4,2,3,2,0,0,40,1
20,347530,2,9,1,3,1,0,0,25,1
50,72351,5,13,1,5,2,0,0,45,1
42,185129,8,16,2,5,2,0,0,43,2
36,188571,2,9,2,5,2,0,0,40,1
22,255252,2,9,1,5,2,0,0,40,1
30,291951,2,9,2,3,2,0,0,40,1
33,223046,2,9,1,5,2,0,0,40,1
43,37937,4,12,2,5,2,0,0,43,1
38,295127,3,10,2,5,2,0,0,40,1
34,183801,5,13,1,5,2,0,0,14,1
40,116218,3,10,1,5,1,0,0,45,1
40,143069,2,9,2,5,2,0,0,40,1
41,235951,7,15,2,5,2,0,0,50,2
57,112840,3,10,2,5,2,0,0,50,2
65,146454,6,14,2,5,2,0,1648,4,1
52,43705,3,10,2,5,2,0,0,50,1
59,122283,7,15,2,2,2,99999,0,40,2
18,376647,2,9,1,5,2,2176,0,25,1
48,101299,4,12,2,5,2,0,0,45,1
45,96798,1,3,1,5,2,0,0,40,1
24,194654,2,9,2,5,2,0,0,40,1
27,206889,4,12,1,5,2,0,0,40,1
40,226902,6,14,2,5,2,15024,0,50,2
44,150755,5,13,2,5,2,5013,0,40,1
24,200679,2,9,1,3,2,0,0,50,1
71,183678,7,15,2,5,2,0,0,16,1
17,33138,1,8,1,5,2,0,0,40,1
57,57071,3,10,2,5,2,3137,0,40,1
71,35303,5,13,2,5,2,9386,0,30,2
37,188576,8,16,2,2,2,0,0,40,1
33,169496,2,9,2,5,2,0,0,40,1
41,58124,2,9,2,5,2,0,0,40,1
25,356344,5,13,1,5,1,0,0,40,1
42,444134,2,9,2,5,2,0,0,15,1
18,340117,1,7,1,3,1,0,0,50,1
34,219619,2,9,1,5,2,0,0,40,1
57,334585,1,6,2,5,1,0,0,40,1
27,331046,5,13,1,5,1,0,0,45,1
46,443179,5,13,1,5,1,0,0,8,1
64,239529,1,7,1,5,1,3674,0,35,1
24,100345,5,13,1,5,2,0,0,20,1
23,205653,5,13,1,5,2,0,0,30,1
33,112383,3,10,2,5,2,0,0,40,1
58,21626,4,11,1,5,2,2202,0,56,1
25,135568,1,5,2,5,2,0,0,40,1
44,190532,6,14,1,5,1,0,0,55,1
53,266598,2,9,2,5,2,0,0,40,2
38,116608,2,9,2,5,1,0,0,35,2
36,353263,5,13,1,5,1,0,0,45,2
25,157617,2,9,1,5,2,0,0,40,1
54,21698,5,13,1,5,1,0,0,40,1
31,77143,1,8,1,3,2,0,0,40,1
18,342852,2,9,1,5,2,0,0,40,1
40,176602,2,9,1,3,2,0,0,40,1
26,146343,3,10,2,3,1,0,0,40,1
68,146645,8,16,2,5,2,20051,0,50,2
33,221966,5,13,1,5,2,2202,0,50,1
22,215546,4,12,1,5,2,0,0,55,1
50,173020,3,10,2,5,2,0,0,40,1
24,247734,5,13,1,5,2,0,0,30,1
44,252202,2,9,1,5,1,0,0,40,1
37,497300,2,9,1,3,2,0,0,40,1
34,426431,5,13,2,5,2,0,0,40,1
45,162410,3,10,1,5,1,0,0,45,2
77,143516,6,14,2,5,2,0,0,8,2
25,190350,1,6,2,5,1,0,0,35,1
20,194504,3,10,1,3,1,0,0,40,1
46,110884,2,9,1,1,2,0,0,40,1
26,187652,4,12,1,5,2,0,0,40,1
45,81400,1,2,2,5,1,0,0,25,1
70,97831,2,9,1,5,1,0,0,4,1
57,180920,2,9,2,5,2,0,0,40,2
28,189186,4,11,1,5,2,0,0,40,1
35,144172,4,12,2,5,1,0,0,16,1
36,607848,3,10,2,5,2,7688,0,45,2
32,207301,2,9,1,5,1,0,0,40,1
29,293073,5,13,1,5,2,0,0,50,2
36,210452,5,13,1,5,2,0,0,45,1
19,41400,2,9,1,5,2,0,0,30,1
27,164170,5,13,1,2,1,0,0,20,1
48,112906,6,14,2,5,2,0,0,55,2
49,126268,5,13,2,5,2,0,0,50,1
55,208311,6,14,2,5,2,0,1977,20,2
61,28291,2,9,1,5,1,0,0,82,1
42,121998,3,10,2,5,2,15024,0,40,2
42,31621,4,12,1,5,1,0,0,40,1
30,108386,4,11,2,5,2,0,0,40,1
32,134727,2,9,2,5,2,0,0,40,1
37,208391,3,10,2,5,2,0,0,40,2
35,112271,3,10,2,5,2,0,0,45,1
30,173350,4,11,2,5,1,0,0,40,1
30,243190,7,15,2,2,2,0,0,20,2
55,185436,3,10,2,5,2,0,0,70,2
36,290409,3,10,2,5,2,0,0,40,1
33,80058,2,9,1,5,2,0,0,48,1
56,370045,5,13,2,5,2,0,0,40,2
26,36936,4,11,2,5,2,0,2002,40,1
37,231180,2,9,2,5,2,0,0,40,1
28,119793,2,9,1,5,2,0,0,60,1
38,102178,2,9,2,5,2,0,0,50,1
76,135039,2,9,2,5,2,0,0,20,1
35,317780,3,10,1,3,1,0,0,40,1
48,232840,3,10,1,5,1,0,0,43,1
35,33975,4,12,2,5,2,0,0,40,1
39,256997,5,13,2,5,2,0,0,40,1
64,298301,2,9,2,5,2,0,0,40,1
22,310380,2,9,1,3,1,0,0,40,1
45,182100,5,13,2,5,2,0,0,40,2
27,501172,1,3,2,5,2,0,0,40,1
43,143939,2,9,1,5,1,0,0,50,2
23,85088,3,10,1,5,1,0,0,37,1
25,282313,1,6,1,3,2,0,1602,40,1
39,230054,6,14,2,5,2,0,0,50,2
63,236338,2,9,2,5,1,0,0,35,1
37,321943,7,15,2,5,2,0,0,40,2
26,218782,2,9,2,4,2,0,0,40,1
33,191385,5,13,1,5,2,0,0,40,1
45,185497,5,13,2,2,1,0,0,70,1
28,126129,3,10,1,5,1,0,0,40,1
20,199268,3,10,1,5,1,0,0,20,1
34,255693,2,9,2,5,1,0,0,20,1
34,203488,3,10,2,5,2,0,0,40,1
41,203233,2,9,2,5,2,0,0,40,2
38,203836,3,10,2,5,2,0,0,50,2
36,187847,5,13,2,5,2,7688,0,40,2
38,116358,3,10,2,2,2,0,0,40,1
46,198660,5,13,2,5,2,99999,0,72,2
43,89636,5,13,2,2,1,0,0,60,1
49,120629,3,10,1,5,1,0,0,30,1
26,150226,5,13,1,5,1,0,0,35,1
28,137898,2,9,1,5,1,0,0,35,1
54,146574,2,9,2,5,2,0,0,40,2
53,88725,2,9,1,4,1,0,0,40,1
24,142022,3,10,1,5,2,0,0,50,1
23,284898,3,10,1,5,2,0,0,30,1
55,212448,2,9,1,5,1,0,0,40,1
58,203039,1,5,1,5,2,0,0,40,1
26,227489,2,9,1,3,2,0,0,40,1
19,105289,1,6,1,3,1,0,0,20,1
28,223745,3,10,1,5,1,0,0,40,1
45,242994,3,10,1,5,2,0,0,52,1
30,196385,3,10,2,5,2,0,0,45,2
76,116202,2,9,1,5,1,0,0,33,1
47,140045,2,9,1,5,1,0,0,40,1
34,133503,3,10,1,5,2,2174,0,40,1
40,226585,3,10,2,5,1,0,0,35,2
24,85041,2,9,1,5,1,0,0,25,1
30,162442,5,13,2,5,1,7688,0,50,2
67,279980,3,10,2,5,2,10605,0,10,2
24,216563,2,9,2,5,1,0,0,40,1
43,231964,3,10,1,5,1,0,0,40,1
29,263855,1,8,1,5,2,0,0,40,1
40,124915,2,9,2,5,2,0,0,40,1
61,178312,3,10,2,5,2,0,0,40,1
45,215862,8,16,2,5,2,7688,0,45,2
21,39236,3,10,1,5,1,0,0,50,1
58,349910,2,9,2,5,2,7688,0,40,2
52,75839,3,10,2,5,2,0,0,40,1
34,176711,2,9,1,5,2,0,0,40,1
20,266525,3,10,1,3,1,594,0,20,1
25,34307,3,10,1,5,2,0,0,40,1
46,331776,2,9,2,5,2,0,0,40,1
54,111469,3,10,1,5,1,0,0,40,1
43,198965,6,14,2,5,2,0,0,40,2
25,288185,1,5,2,5,2,0,0,40,1
21,198050,4,12,1,5,1,0,0,25,1
65,242580,3,10,1,5,2,11678,0,50,2
37,173128,2,9,1,5,2,0,0,40,1
29,87905,2,9,1,5,2,10520,0,40,2
44,173704,5,13,2,5,2,0,0,40,2
37,93225,3,10,2,5,2,7688,0,40,2
38,323269,3,10,2,3,1,0,0,40,1
35,158046,3,10,2,5,2,5013,0,70,1
32,133503,2,9,2,5,2,0,0,40,1
44,172296,3,10,1,5,2,0,0,60,1
39,201105,5,13,2,5,1,0,0,30,1
23,176486,3,10,1,5,1,0,0,25,1
25,182750,5,13,1,5,2,0,0,45,2
23,82497,3,10,1,5,1,0,0,28,1
47,208872,3,10,2,5,2,0,0,40,1
47,145269,1,7,1,5,1,0,0,45,1
25,19214,2,9,1,5,2,0,0,40,1
35,149347,3,10,2,5,2,0,0,45,1
68,53850,1,4,2,1,2,0,0,40,1
50,158294,4,11,2,5,2,3103,0,40,2
47,152073,2,9,1,5,1,0,0,40,1
35,189623,8,16,2,5,2,0,0,45,2
24,341368,2,9,1,5,2,0,0,40,1
21,201603,2,9,1,5,2,2176,0,40,1
35,270572,5,13,1,5,1,0,0,40,2
30,285295,5,13,2,2,1,0,0,40,1
17,126779,1,7,1,3,2,0,0,20,1
49,202874,2,9,1,5,1,0,0,40,1
27,373499,1,3,1,5,2,0,0,60,1
22,244773,2,9,1,3,1,0,0,15,1
22,96862,3,10,1,5,1,0,0,40,1
50,162632,2,9,2,5,2,0,0,2,1
51,159755,4,11,2,5,2,0,0,38,2
27,37088,5,13,2,5,2,0,0,30,1
27,335421,5,13,1,5,1,0,0,20,1
23,188535,1,4,1,5,2,0,0,35,1
20,349365,2,9,1,5,1,0,0,40,1
42,33002,2,9,2,5,2,0,0,48,1
32,330715,2,9,2,5,2,99999,0,40,2
45,146857,5,13,2,5,2,0,0,38,2
35,275522,1,4,1,5,1,0,0,80,1
22,43646,2,9,2,5,2,0,0,40,1
34,154548,3,10,1,5,1,0,0,38,1
28,47907,5,13,1,5,1,0,0,40,1
38,238397,5,13,1,5,1,0,0,24,1
48,195949,3,10,2,5,2,0,0,42,2
22,354351,3,10,1,5,2,0,0,40,1
34,349169,6,14,2,5,2,0,0,40,1
25,158662,2,9,2,5,1,0,0,50,2
23,23438,2,9,1,5,1,0,0,40,1
38,107302,3,10,2,5,2,0,0,60,2
43,174196,2,9,1,3,1,0,0,40,1
49,226871,2,9,2,3,2,0,0,40,2
23,124971,3,10,1,5,2,0,0,40,1
57,214061,2,9,1,5,1,0,0,40,1
24,441700,5,13,1,5,2,0,0,40,1
44,104892,3,10,2,5,2,0,0,58,2
34,234386,4,12,1,5,2,0,0,50,1
29,188278,3,10,2,5,2,0,0,40,1
29,244395,1,7,1,3,1,0,0,40,1
35,30916,2,9,2,5,2,0,0,50,2
48,219565,2,9,2,5,2,0,0,40,1
38,377486,2,9,1,5,2,0,0,36,1
42,137232,2,9,1,5,1,0,0,50,1
53,233369,3,10,1,5,1,0,0,40,1
29,71067,7,15,1,5,1,0,0,55,1
59,195176,5,13,2,5,2,0,0,72,1
31,98639,2,9,1,5,2,0,0,40,1
34,183778,2,9,2,5,2,0,0,40,1
51,123011,5,13,1,5,2,0,2559,50,2
25,164938,2,9,1,5,2,4416,0,40,1
28,147471,2,9,1,5,1,0,0,10,1
30,206046,2,9,2,5,2,0,1848,40,2
46,81497,2,9,1,5,1,0,0,48,1
45,189225,2,9,1,3,1,0,0,40,1
23,141264,3,10,1,3,1,0,0,40,1
33,97939,4,12,1,5,1,0,0,42,1
44,160829,5,13,2,5,1,0,0,20,2
25,483822,2,9,1,5,2,0,0,40,1
48,148738,3,10,1,5,2,0,0,40,1
23,289982,2,9,1,5,1,0,0,40,1
33,58702,4,11,2,5,1,3103,0,50,2
20,146706,3,10,2,5,1,0,0,30,1
23,420973,5,13,1,5,1,0,0,40,1
71,124959,2,9,1,5,1,0,0,40,1
22,121471,5,13,1,5,1,0,0,40,1
36,198237,5,13,2,5,2,15024,0,50,2
27,280758,1,7,1,5,2,0,0,60,1
40,191544,2,9,1,5,1,0,0,35,1
30,261023,3,10,1,5,2,0,0,50,1
30,231043,4,11,2,5,2,0,0,40,1
30,340917,3,10,2,5,2,0,0,40,1
35,167140,5,13,2,5,2,5013,0,40,1
39,370795,2,9,1,3,1,0,0,40,1
39,209609,2,9,2,5,2,0,0,50,1
74,209454,1,3,2,3,2,0,0,40,1
32,78530,3,10,2,5,2,15024,0,50,2
25,88922,2,9,2,3,2,0,0,40,1
64,86972,3,10,1,5,1,0,0,40,1
47,165468,2,9,2,5,2,7298,0,40,2
37,134367,5,13,2,5,1,0,0,37,2
47,199058,2,9,2,5,2,0,0,40,2
33,183612,2,9,2,5,2,0,0,40,2
40,191982,4,11,1,5,1,0,0,40,2
22,514033,2,9,1,3,2,0,0,80,1
56,172364,2,9,2,5,2,0,0,40,1
37,190105,2,9,1,5,1,0,0,55,1
30,119422,3,10,2,5,2,0,0,70,1
20,236592,1,8,1,5,1,0,0,35,1
53,43952,6,14,2,5,2,15024,0,38,2
43,194636,5,13,2,5,2,0,0,48,2
23,235853,2,9,2,5,2,0,0,40,1
43,150528,2,9,2,5,2,0,0,30,1
30,213722,2,9,1,5,2,0,0,40,1
20,41432,3,10,1,5,1,0,0,46,1
22,285775,4,11,1,5,2,0,0,40,1
38,470663,5,13,1,5,2,0,0,50,1
54,114520,3,10,2,5,2,0,0,40,1
23,113466,2,9,1,5,2,0,0,40,1
46,224559,2,9,2,3,2,0,0,40,1
59,186385,1,6,2,5,2,0,0,40,1
28,167094,1,6,1,5,2,0,0,50,1
18,216508,1,8,1,5,2,0,0,25,1
41,384236,4,11,1,5,2,0,0,40,1
42,181265,4,11,2,5,2,0,0,48,1
58,190997,3,10,2,5,2,0,0,40,2
24,98287,2,9,2,5,2,0,0,50,1
39,103456,5,13,2,5,2,0,0,45,2
28,184723,5,13,1,5,1,0,1980,35,1
25,165622,6,14,1,5,2,0,0,55,1
29,101597,3,10,1,5,1,0,0,54,1
53,146378,1,3,2,5,2,0,0,40,1
63,152163,2,9,2,5,2,0,0,40,1
26,106812,4,11,1,5,1,0,0,38,1
21,148211,2,9,1,5,2,3674,0,50,1
45,187581,3,10,2,5,2,0,0,40,2
29,135296,4,11,1,5,1,0,0,40,1
72,144515,8,16,2,5,2,0,1258,40,1
51,210736,1,6,2,5,2,0,0,40,1
21,210165,1,5,2,5,2,0,0,40,1
38,224584,3,10,1,3,1,0,0,40,1
38,80771,5,13,2,5,1,0,0,40,2
46,164733,6,14,2,5,2,0,0,41,1
31,119411,5,13,1,5,2,0,0,60,2
68,177596,1,6,1,3,1,0,0,90,1
43,396116,2,9,2,5,2,0,0,40,1
21,185251,2,9,1,5,2,0,0,40,1
44,173590,5,13,2,5,2,0,0,3,1
56,196307,8,16,2,5,2,0,0,40,2
20,293091,2,9,1,5,2,0,0,12,1
36,175232,2,9,2,5,2,5178,0,40,2
21,51047,2,9,1,5,1,0,0,25,1
21,334618,3,10,1,3,1,99999,0,40,2
52,152795,3,10,2,5,2,0,0,40,1
56,205601,8,16,2,5,2,99999,0,70,2
52,129177,5,13,1,5,1,0,2824,20,2
51,121548,5,13,2,5,2,0,0,25,1
29,244566,2,9,1,5,2,0,0,40,1
36,75073,3,10,1,3,2,0,0,55,1
29,179008,2,9,2,5,2,0,0,55,1
21,170800,2,9,1,5,1,0,0,30,1
58,373344,1,2,2,5,2,0,0,40,1
37,127961,2,9,1,5,2,0,0,40,1
50,99392,3,10,1,3,1,0,0,45,1
30,392812,2,9,1,5,2,0,0,50,1
29,262478,2,9,1,3,2,0,0,30,1
48,32825,2,9,2,5,2,0,0,40,1
50,167380,1,4,2,5,2,0,0,40,1
39,203204,4,12,2,5,1,0,0,25,2
35,105138,7,15,2,5,2,0,0,55,1
54,145714,2,9,2,5,2,7688,0,25,2
24,182276,2,9,2,5,1,0,0,25,1
20,275385,2,9,1,5,2,0,0,45,1
30,292472,3,10,2,1,2,0,0,55,2
19,73514,2,9,1,2,1,0,0,30,1
26,199600,2,9,1,3,2,0,0,40,1
38,111499,2,9,2,5,2,0,1977,99,2
25,202560,3,10,1,5,1,0,0,40,1
33,99309,3,10,1,5,2,0,0,50,1
60,124987,5,13,2,5,2,7298,0,40,2
30,287986,3,10,1,5,2,0,0,40,1
30,119411,5,13,1,5,2,0,0,40,1
19,198668,1,4,1,5,1,0,0,40,1
23,117583,2,9,1,5,2,0,0,40,1
27,234664,3,10,2,5,2,0,0,40,2
20,114357,3,10,1,5,2,0,0,40,1
39,176949,4,12,2,5,2,0,0,52,1
33,189710,1,4,2,5,2,0,0,45,1
65,205309,2,9,2,5,2,0,0,24,1
34,195576,5,13,2,5,2,0,0,50,2
20,216825,2,9,1,5,1,0,0,25,1
23,329174,3,10,1,5,2,0,0,40,1
25,197036,1,6,1,5,2,0,0,40,1
28,181291,5,13,1,5,1,0,1564,50,2
31,206512,1,7,1,5,2,0,0,25,1
28,38309,5,13,1,5,2,6849,0,40,1
37,312766,2,9,1,5,1,0,0,40,1
52,139671,3,10,2,5,2,0,1977,50,2
66,38621,4,11,1,3,1,3273,0,40,1
31,124827,2,9,1,5,2,0,0,40,1
37,77820,5,13,2,5,2,0,0,50,2
45,56904,5,13,2,5,2,5013,0,45,1
45,190115,4,12,1,5,2,0,0,40,1
44,106682,2,9,2,5,2,0,0,60,1
32,42596,5,13,1,5,2,0,0,40,1
35,143058,2,9,2,5,2,0,0,60,2
53,102615,1,7,1,5,2,0,0,40,1
54,139703,3,10,2,5,2,3103,0,40,2
43,240124,4,11,2,5,2,0,0,40,1
30,132565,3,10,1,5,2,0,0,40,1
49,323798,3,10,1,5,2,3325,0,50,1
52,96359,8,16,2,5,2,0,0,57,2
20,165201,3,10,1,5,1,0,0,4,1
60,165630,2,9,2,5,2,0,1977,40,2
45,264526,4,12,1,5,2,0,0,40,1
48,102359,5,13,2,5,2,7298,0,60,2
28,37359,5,13,2,5,2,0,0,60,2
61,232618,7,15,2,5,2,0,0,40,2
48,115497,3,10,2,5,2,0,0,40,1
32,157747,3,10,2,5,2,0,0,45,1
27,41099,2,9,1,5,2,0,0,30,1
38,472604,5,13,2,5,2,0,0,35,1
33,348618,1,3,2,4,2,0,0,20,1
43,135606,6,14,1,5,1,0,0,50,2
36,248445,2,9,1,5,2,0,0,60,1
38,112093,1,7,2,5,2,0,0,40,1
24,197552,2,9,1,5,1,0,0,40,1
22,303822,1,6,1,5,2,0,0,40,1
30,288566,5,13,1,5,2,0,0,40,1
55,487411,6,14,2,5,2,0,0,40,2
46,43348,7,15,2,5,2,15024,0,55,2
39,239409,2,9,2,5,2,0,0,50,1
50,337606,2,9,2,5,2,0,1485,40,1
34,32528,4,11,2,5,1,0,974,40,1
47,118447,5,13,2,5,2,0,0,60,2
46,234690,2,9,2,5,2,0,0,40,1
23,141003,2,9,1,5,2,0,0,60,1
43,216042,3,10,1,5,1,0,1617,72,1
45,190482,2,9,1,5,2,0,0,40,1
55,381965,5,13,2,5,2,0,0,40,1
68,186943,2,9,2,5,2,0,0,8,1
39,142707,4,11,2,5,2,0,0,40,1
39,53447,2,9,1,5,1,0,0,40,1
37,127772,5,13,1,5,2,0,0,40,1
19,344414,3,10,1,5,2,0,0,40,1
20,194138,1,7,1,5,2,0,0,20,1
49,558183,4,11,2,5,1,0,0,40,1
33,150154,3,10,2,5,2,0,0,40,1
21,306114,2,9,1,5,2,0,0,35,1
72,177121,5,13,2,5,2,0,0,3,1
58,368797,6,14,1,5,2,0,0,35,2
43,175715,2,9,1,3,2,0,0,55,1
62,416829,1,7,1,3,1,0,0,21,1
21,350001,3,10,1,5,2,0,0,20,1
26,339952,3,10,2,5,2,0,0,60,1
27,114967,1,5,2,5,2,0,0,40,1
34,164190,3,10,2,5,2,0,1902,38,2
49,166039,2,9,1,5,1,0,0,40,1
28,250135,2,9,1,5,1,0,0,40,1
34,234960,5,13,2,3,2,0,1887,48,2
29,103628,3,10,2,5,1,0,0,40,2
58,430005,1,6,2,5,2,0,0,50,2
45,106517,2,9,1,5,1,0,0,40,1
47,162236,5,13,1,5,1,0,0,40,1
53,92430,2,9,2,5,2,0,0,40,2
52,40641,1,6,2,5,2,5013,0,40,1
47,169388,1,7,1,5,1,0,0,15,1
36,410034,5,13,2,5,2,0,1887,40,2
48,237525,5,13,2,5,2,7688,0,65,2
35,150057,3,10,2,5,2,0,0,40,2
49,148549,5,13,2,5,2,0,1902,50,2
43,75742,3,10,2,5,2,0,0,45,1
33,177675,5,13,2,5,2,0,0,50,2
49,193249,4,12,2,5,2,0,0,40,1
17,266072,1,6,1,5,2,0,0,20,1
28,80165,3,10,1,5,1,0,0,30,1
25,339324,5,13,1,5,2,0,0,40,1
69,111238,1,5,2,5,2,0,0,20,1
41,284086,4,11,1,5,2,0,0,60,1
31,206051,5,13,2,5,2,0,0,40,2
57,426263,6,14,1,5,2,0,0,40,2
49,102583,3,10,2,5,2,0,1848,44,2
40,277647,5,13,2,5,2,0,0,40,2
55,124808,4,11,2,5,2,0,1977,50,2
47,193061,3,10,1,5,2,0,0,60,1
50,121411,1,8,1,5,2,0,0,40,1
36,89202,5,13,1,5,2,0,0,50,1
17,232900,1,7,1,5,2,0,0,25,1
30,319280,2,9,2,5,2,0,0,40,2
79,165209,2,9,2,5,2,0,0,40,1
42,193494,2,9,2,5,2,0,0,40,2
67,195066,2,9,2,5,2,0,0,50,1
36,99146,2,9,2,5,2,0,0,45,2
35,92028,6,14,2,5,2,0,0,50,2
27,174419,5,13,1,5,1,0,0,40,1
21,57916,1,4,1,5,2,0,0,40,1
46,383384,2,9,2,5,2,0,0,40,1
45,198223,5,13,2,5,2,0,1902,45,2
20,109813,1,7,1,5,2,0,0,40,1
17,174298,1,7,1,5,2,0,0,20,1
40,45687,3,10,1,3,2,4787,0,50,2
28,263614,5,13,2,5,2,0,0,40,2
33,96128,1,7,1,5,2,0,0,40,1
55,220262,2,9,1,5,1,0,0,40,1
